row ID,row m/z,row retention time,Aludoviciana_pipe-APW.raw filtered Peak height,AmericanSpirit_pipe-APW.raw filtered Peak height,Auvaursi_pipe-APW.raw filtered Peak height,Blank_pipe-APW.raw filtered Peak height,Ceramic_Pipe_1-APW.raw filtered Peak height,Csericea_pipe-APW.raw filtered Peak height,Gshallon_pipe-APW.raw filtered Peak height,Linflata_pipe-APW.raw filtered Peak height,Nattenuata_pipe-APW.raw filtered Peak height,Nglauca_pipe-APW.raw filtered Peak height,Nobtusifolia_pipe-APW.raw filtered Peak height,Nquadrivalvis_pipe-APW.raw filtered Peak height,Nrustica_pipe-APW.raw filtered Peak height,Ntabacum_pipe-APW.raw filtered Peak height,Rglabra_pipe-APW.raw filtered Peak height,Ssonomensis_pipe-APW.raw filtered Peak height,Tbrevifolia_pipe-APW.raw filtered Peak height,Vthapsus_pipe-APW.raw filtered Peak height
1286,177.0917816,1.56455,0,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,227.1392918,5.9578675,0,2099,0,0,0,2642,7867,0,0,4161,0,0,5048,2262,0,0,3080,0
1288,244.122406,10.6416,0,2090,0,0,0,0,0,0,8577,0,4302,0,0,0,0,0,0,0
1289,161.0983454,3.216273333,0,2087,3664,0,0,0,0,3772,0,0,2114,0,0,0,0,0,2077,2521
1290,642.8173828,0.651942455,0,2083,2662,0,0,0,2585,3221,2040,2417,2243,0,0,2021,3483,3227,0,3756
1291,475.3360596,11.76475,0,2078,0,0,0,0,0,0,0,0,0,0,0,3687,0,0,0,0
1292,291.1929626,4.3085,0,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,419.1902466,8.50213,0,2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,359.1964722,11.4535,0,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,359.1964722,10.1168,0,2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,359.1964722,10.7325,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,288.2725677,9.674946667,0,2043,3136,3644,2309,0,0,5812,2259,0,0,0,2748,0,0,0,0,0
1298,343.1970215,12.0563,0,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,287.2215576,11.4011,0,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,122.9036179,0.678733,0,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,277.197876,6.71745,0,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,361.1929932,10.0854,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,249.0759888,6.41582,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,499.3526001,11.440775,0,2014,0,0,0,0,0,0,15093,0,0,5131,6067,0,0,0,0,0
1305,307.1217957,0.720633,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,345.2135315,10.4939,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,287.1845703,8.62547,0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,245.1191711,4.43044,0,0,71110,15863,0,0,0,0,0,0,0,0,2337,0,0,0,0,0
1309,195.1726532,5.833895789,0,0,61874,0,0,15557,94421,24141,10352,22699,19200,5966,0,11584,135955,33909,28172,0
1310,321.2301819,8.304448,0,0,52106,0,0,0,31950,0,0,0,0,0,0,0,0,0,1356466,4497
1311,277.081604,4.923915,0,0,39728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,289.1333313,4.86102,0,0,28544,0,0,0,0,0,4242,0,0,0,2139,0,0,0,0,0
1313,261.2042419,10.72796,0,0,25746,0,0,10317,109185,0,0,0,0,0,0,0,0,0,0,0
1314,335.1981201,10.221,0,0,24618,0,0,6163,0,0,0,0,0,0,0,0,0,0,0,0
1315,311.1972046,9.2478,0,0,24032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,291.1805318,11.7579,0,0,21570,0,0,2016,11855,0,0,0,0,0,0,0,61199,0,0,0
1317,309.1818848,9.352778571,0,0,21524,0,0,0,2444,0,0,0,0,0,0,0,65558,5232,0,2218
1318,353.2049604,10.99098571,0,0,20208,0,0,2567,5087,0,0,0,0,0,0,0,74900,0,20796,0
1319,191.0720367,2.37932,0,0,18406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,619.0584717,4.68335,0,0,18383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,337.2104579,11.30072857,0,0,18140,0,0,93555,5378,3599,0,0,4204,0,0,0,0,0,0,0
1322,351.1948344,11.09653333,0,0,15603,0,0,3204,0,0,0,0,0,0,0,0,35699,0,22235,0
1323,307.2110189,8.040156667,0,0,14798,0,0,0,0,0,0,0,0,0,0,0,6996,0,0,0
1324,191.0961609,2.18023,0,0,14515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,619.0476074,4.69383,0,0,14374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,355.2183838,8.80081,0,0,13578,0,0,13114,27793,0,0,0,0,0,0,0,0,0,0,0
1327,457.335907,11.4107,0,0,13457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,225.1422065,3.98567,0,0,10966,0,0,0,3983,5130,0,0,0,0,0,0,0,4487,6089,6347
1329,437.1794515,10.80644667,0,0,10509,7187,0,0,0,0,0,7092,4065,0,3380,0,0,0,0,0
1330,243.1356201,10.7951,0,0,10480,0,0,0,0,88157,0,66193,16018,0,249223,0,0,0,0,0
1331,202.0747833,2.13832,0,0,10445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,216.0912323,2.71222,0,0,10221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,619.0693359,4.68335,0,0,10090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,377.2541504,8.14537,0,0,10015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,303.0732117,7.16523,0,0,9975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,279.2267863,10.74596667,0,0,9906,0,0,3847,0,0,0,0,0,0,0,0,0,0,0,0
1337,447.0667419,3.4853,0,0,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,279.2219238,8.799316667,0,0,9129,0,0,0,22549,0,0,0,0,0,0,0,0,0,0,0
1339,195.184845,5.834205,0,0,8914,0,0,2592,6437,3241,0,2412,2527,0,4184,2363,8034,3957,3755,6334
1340,183.1786041,4.8508,0,0,8883,0,0,0,0,0,0,0,0,0,17648,0,0,0,0,0
1341,279.2146301,11.2984,0,0,8466,0,0,59507,13992,0,0,0,0,0,0,0,0,0,0,0
1342,295.1091614,1.7216,0,0,8250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,251.1930949,11.7422,0,0,8163,0,0,0,0,0,0,0,0,0,0,0,7275,0,2665,0
1344,277.197876,10.21053333,0,0,8155,0,0,2510,7628,0,0,0,0,0,0,0,0,0,0,0
1345,139.1136475,3.249089167,0,0,8030,0,0,2815,11201,0,3129,4129,0,2721,3372,2368,18216,4949,4852,13860
1346,217.1823705,11.66071667,0,0,7979,0,0,0,3691,0,0,0,0,0,0,0,36830,3191,0,0
1347,409.1306629,9.80669375,0,0,7936,0,21937,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,215.1418095,5.59369875,0,0,7731,0,0,2677,0,0,5769,3846,7636,3138,8305,2209,0,0,0,0
1349,337.1789703,10.73725,0,0,7520,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,0
1350,337.2210693,10.734725,0,0,7392,0,0,62834,0,0,0,0,0,0,0,0,0,0,0,0
1351,579.3579102,11.658775,0,0,7390,0,0,0,2487,0,0,0,0,0,0,0,21351,0,2186,0
1352,377.2032776,11.80445,0,0,7327,0,0,5367,0,0,0,0,0,0,0,0,0,0,0,0
1353,257.1418304,9.730975,0,0,7318,0,0,0,2135,0,0,0,0,0,0,0,0,0,0,0
1354,347.0732422,1.007605,0,0,7289,0,0,0,0,0,0,0,0,0,0,3139,0,0,0,0
1355,241.1556091,7.017989167,0,0,7257,0,0,2674,8393,3730,2068,2189,3083,0,2462,0,7202,6522,2543,8488
1356,321.2489624,8.312983333,0,0,7236,0,0,0,3104,0,0,0,0,0,0,0,0,0,11204,0
1357,235.1905365,11.661325,0,0,7228,0,0,0,0,0,0,0,0,0,0,0,30750,0,0,0
1358,195.184845,5.953045833,0,0,7199,0,0,2052,5625,2956,0,2115,3182,0,4955,2111,7689,3102,3197,5597
1359,204.0652771,1.99402,0,0,7086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,441.2756805,10.7534,0,0,7037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,237.2064514,9.17822,0,0,6907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,311.1895142,9.237915,0,0,6822,0,0,0,0,0,0,0,0,0,0,0,104297,0,9270,5513
1363,220.0522614,1.77348,0,0,6795,0,0,0,0,0,0,0,0,0,0,0,26542,0,0,0
1364,335.1981201,10.67966667,0,0,6774,0,0,14773,0,0,0,0,0,0,0,0,0,0,0,0
1365,303.0275879,5.31997,0,0,6670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,223.1680756,9.800425,0,0,6599,0,0,5958,6641,0,0,0,0,0,0,0,10139,2187,0,2186
1367,195.0202179,3.953923333,0,0,6574,0,0,2472,0,0,0,0,0,0,0,0,4302,0,0,0
1368,245.1066437,4.4284,0,0,6568,0,0,0,0,0,14307,0,0,0,0,0,0,0,0,0
1369,209.1860142,7.7467475,0,0,6483,0,0,0,0,2474,0,0,0,0,0,0,0,3508,2762,5665
1370,218.0720825,2.6284,0,0,6483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,217.1435669,5.02967,0,0,6424,0,0,0,0,0,0,0,2056,0,0,0,2536,2366,0,2058
1372,243.1934814,10.73006,0,0,6303,0,0,2449,24026,0,0,0,0,0,0,0,0,0,0,0
1373,251.1861725,9.354066667,0,0,6246,0,0,0,0,0,0,0,0,0,0,0,25401,2178,20828,0
1374,353.1786041,8.333875,0,0,6161,0,0,0,2053,0,0,0,0,0,0,0,0,0,0,0
1375,213.1351624,5.788830909,0,0,6138,0,0,0,4792,3193,0,2274,3736,2668,5855,2356,0,4556,2476,6890
1376,293.1894357,11.65861429,0,0,6066,0,0,2970,3150,0,0,0,0,0,0,0,22619,0,2410,0
1377,181.156353,6.00628,0,0,6045,0,0,0,4572,0,0,0,0,0,0,0,0,3797,0,3118
1378,317.0846863,1.04183,0,0,6045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,335.2452637,8.6226,0,0,5967,0,0,0,4804,0,0,0,0,0,0,0,0,2239,146522,2361
1380,223.2023125,8.493435,0,0,5954,0,0,0,3596,0,0,0,0,0,0,0,0,2307,0,2948
1381,619.0367432,4.69383,0,0,5945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,233.1787821,11.75263333,0,0,5844,0,0,0,4796,0,0,0,0,0,0,0,23991,0,0,0
1383,189.1280823,4.505571429,0,0,5831,0,0,0,7784,2696,0,0,2001,0,0,0,8654,5816,0,11212
1384,289.1456909,4.86463,0,0,5830,4616,0,0,0,0,0,0,0,0,6047,0,0,0,0,0
1385,392.2542725,8.370275,0,0,5816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,579.3473511,11.653525,0,0,5807,0,0,0,2200,0,0,0,0,0,0,0,16443,0,2018,0
1387,181.1695709,4.97665,0,0,5798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,289.1654968,11.45103333,0,0,5762,0,0,0,2250,0,0,0,0,0,0,0,6527,0,0,0
1389,367.2136993,11.13305,0,0,5735,0,0,0,0,0,0,0,0,0,0,0,2724,0,0,0
1390,201.1265259,4.783258571,0,0,5714,0,0,0,0,0,5329,3496,6194,2413,6818,0,0,0,3789,0
1391,349.2615255,9.29689,0,0,5663,0,0,0,6120,0,0,0,0,0,0,0,0,0,8254,0
1392,278.099762,4.93475,0,0,5551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,309.2136841,9.3563,0,0,5550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,221.0797882,2.2012,0,0,5546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,179.0255585,4.36367,0,0,5538,0,0,2641,0,0,0,0,0,0,0,0,10463,0,0,0
1396,349.2642517,8.66671,0,0,5501,0,0,0,11398,0,0,0,0,0,0,0,0,0,0,0
1397,183.1724037,4.992417,0,0,5483,0,0,9467,34484,28409,12763,17731,31200,13106,8906,10617,68767,42565,15719,81847
1398,239.1393127,6.801345385,0,0,5441,0,0,2233,10669,21086,11822,6401,12858,0,15995,4163,0,0,5942,0
1399,153.0105896,3.49036,0,0,5416,0,0,2569,0,0,0,0,0,0,0,0,0,0,0,0
1400,229.1666473,6.092572,0,0,5379,0,0,0,4595,0,0,0,0,0,2471,0,5020,0,2188,0
1401,579.3684082,11.6576,0,0,5353,0,0,0,0,0,0,0,0,0,0,0,12706,0,0,0
1402,231.1280975,3.3596,0,0,5324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,239.1578318,4.745596667,0,0,5320,0,0,0,3959,0,0,0,0,0,0,0,2234,0,0,0
1404,196.1633263,5.9538875,0,0,5251,0,0,0,5869,2547,0,0,0,0,0,0,10476,0,0,0
1405,343.1384201,9.523555,0,0,5192,0,0,4038,16367,0,0,0,0,0,0,0,3542,0,0,0
1406,181.1695709,4.943182857,0,0,5079,0,0,2602,0,0,0,0,0,2271,3340,2233,7496,0,0,7705
1407,225.1067963,5.998708333,0,0,5037,0,0,0,6337,0,0,0,5727,0,7262,0,0,0,2936,18333
1408,327.2263947,11.1279,0,0,5037,0,0,0,0,0,0,0,0,0,0,0,9802,0,0,0
1409,410.2595622,6.60152,0,0,5031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,295.1091614,1.40942,0,0,4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,228.1316833,6.36327,0,0,4964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,229.0358276,7.26998,0,0,4865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,243.0913849,8.93943,0,0,4854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,437.2229462,11.43955,0,0,4846,0,0,0,0,0,0,0,0,0,0,0,2266,0,0,0
1415,355.1706848,8.79756,0,0,4785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,220.0490265,1.056056667,0,0,4783,0,0,3513,0,0,0,0,0,0,0,0,41701,0,0,0
1417,163.0716451,3.177516667,0,0,4755,0,0,0,2012,0,0,0,0,0,0,0,6791,0,0,0
1418,193.0380402,4.839816667,0,0,4747,0,0,9757,4105,0,0,0,0,0,0,0,3719,0,2265,0
1419,246.1362152,4.42363,0,0,4744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,277.1987839,11.81005,0,0,4742,0,0,3608,5789,0,0,0,2364,2641,0,0,0,0,6570,0
1421,229.1679688,6.25536,0,0,4737,0,0,0,4651,0,0,0,0,0,3041,0,4211,0,0,0
1422,299.0892334,3.50625,0,0,4671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,149.0623627,2.35775,0,0,4665,0,0,0,0,0,0,0,0,0,0,0,2013,2195,0,4262
1424,337.0868225,3.3177,0,0,4587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,217.1802292,9.240395,0,0,4547,0,0,0,0,0,0,0,0,0,0,0,5074,0,0,0
1426,449.0440369,4.68335,0,0,4494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,223.1680756,10.018925,0,0,4462,0,0,3837,3934,0,0,0,0,0,0,0,7532,0,0,0
1428,232.0971603,8.1638125,0,0,4460,0,0,0,0,3444,0,2135,4206,0,0,0,0,0,0,0
1429,292.0576477,1.7216,0,0,4446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,367.2199707,11.66135,0,0,4339,0,0,0,0,0,0,0,0,0,0,0,16331,0,2231,0
1431,231.1712418,6.40502,0,0,4326,0,0,0,4988,0,0,0,0,0,0,0,0,0,0,0
1432,335.0702515,0.9604,0,0,4322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,416.8430786,0.76675425,0,0,4267,0,0,0,0,2364,0,0,0,0,0,0,0,2873,0,2121
1434,491.2555237,11.4633,0,0,4251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,291.1693522,11.76043333,0,0,4231,0,0,5867,4649,0,0,0,0,0,0,0,0,0,23850,0
1436,323.2392273,8.766335,0,0,4194,0,0,0,0,0,0,0,0,0,0,0,0,0,14367,0
1437,139.1157089,3.175862,0,0,4186,0,0,0,0,4996,2080,2761,2943,2040,2306,0,0,4381,3629,2059
1438,205.0829468,2.46313,0,0,4154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,235.1737976,9.25155,0,0,4144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,233.1321157,3.943563333,0,0,4142,0,0,0,0,0,0,0,0,0,0,0,0,0,5055,0
1441,377.2541504,8.449205,0,0,4110,0,0,0,0,0,0,0,0,0,0,0,0,0,3291,0
1442,579.3579102,11.74895,0,0,4070,0,0,0,0,0,0,0,0,0,0,0,0,0,2895,0
1443,207.1729889,6.98401,0,0,4048,0,0,0,3209,0,0,0,0,0,0,0,0,0,0,0
1444,351.2084656,10.4939,0,0,4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,195.184845,5.700682,0,0,4041,0,0,0,4007,0,0,0,0,0,2167,0,4189,0,0,3882
1446,305.0293274,0.92895,0,0,4007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,297.2218857,10.7295,0,0,4003,0,0,2393,0,0,0,0,0,0,0,0,0,0,0,0
1448,363.2449951,7.89633,0,0,3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,249.1724396,11.45803333,0,0,3987,0,0,0,0,0,0,0,0,0,0,0,7718,0,20790,0
1450,355.2529602,8.81352,0,0,3983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,311.1920776,9.181666667,0,0,3970,0,0,0,2295,0,0,0,0,0,0,0,0,0,10288,0
1452,221.0473328,3.45388,0,0,3951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,335.1981201,10.85796667,0,0,3916,0,0,4642,4816,0,0,0,0,0,0,0,0,0,0,0
1454,303.0313873,5.03713,0,0,3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,279.2000427,10.72378,0,0,3901,0,0,4534,8975,0,0,0,0,0,0,0,0,0,0,0
1456,193.0380402,5.64725,0,0,3877,0,0,0,0,0,0,0,0,0,0,0,3678,0,0,0
1457,217.1577148,5.711696667,0,0,3864,0,0,0,3408,0,0,0,0,0,0,0,3134,0,0,0
1458,335.2141113,10.2211,0,0,3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,450.8783841,0.647355556,0,0,3840,2215,0,0,2474,2494,0,0,0,0,2706,2730,2350,2513,0,2831
1460,457.2861328,11.4005,0,0,3839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,365.1651154,11.75945,0,0,3835,0,0,0,0,0,0,0,0,0,0,0,0,0,4151,0
1462,245.1083527,5.05765,0,0,3833,0,0,0,5533,0,0,0,0,0,0,0,7407,0,0,14292
1463,373.1492157,9.381885,0,0,3812,0,0,0,0,0,0,0,0,0,0,0,3680,0,0,0
1464,353.1703949,10.7324,0,0,3776,0,0,0,7439,0,0,0,0,0,0,0,0,0,0,0
1465,322.2198486,8.313045,0,0,3765,0,0,0,0,0,0,0,0,0,0,0,0,0,5762,0
1466,311.204895,9.209326667,0,0,3728,0,0,0,0,0,0,0,0,0,0,0,0,6496,56497,0
1467,437.1910095,10.80575,0,0,3712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,127.0317001,2.9974425,0,0,3705,0,0,2432,2796,0,0,0,0,0,0,0,2920,0,0,0
1469,615.3822021,9.250865,0,0,3696,0,0,0,0,0,0,0,0,0,0,0,24330,0,0,0
1470,277.197876,10.6799,0,0,3694,0,0,8279,0,0,0,0,0,0,0,0,0,0,0,0
1471,301.0552063,0.740367,0,0,3668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,615.3713379,9.247583333,0,0,3668,0,0,0,0,0,0,0,0,0,0,0,32397,0,2522,0
1473,397.227951,10.58285,0,0,3640,0,0,5732,2199,0,0,0,0,0,0,0,0,0,0,0
1474,378.2213135,11.8801,0,0,3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,205.0829468,3.05578,0,0,3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,387.1272583,10.8162,0,0,3589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,233.1198959,4.547135,0,0,3575,0,0,0,0,0,0,0,0,0,0,0,0,0,2460,0
1478,261.2123489,8.7948975,0,0,3570,0,0,3087,7084,0,0,0,0,0,0,0,2173,0,0,0
1479,309.1650696,11.7577,0,0,3567,0,0,0,2442,0,0,0,0,0,0,0,0,0,3596,0
1480,234.0639191,2.1488,0,0,3564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,467.0547791,4.00668,0,0,3534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,310.1477722,6.624408,0,0,3525,0,0,0,3819,2444,0,0,0,0,0,0,2001,2625,0,0
1483,325.1726685,9.0039425,0,0,3494,0,0,0,0,0,0,0,0,0,0,0,2516,0,6613,0
1484,281.187439,8.14537,0,0,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,189.1280823,4.887515,0,0,3486,0,0,0,0,0,0,0,2325,0,0,0,0,0,0,0
1486,241.1556091,6.6039025,0,0,3478,0,0,0,5043,0,0,0,0,0,0,0,4368,3138,0,0
1487,339.1978455,10.6067,0,0,3474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,317.1896515,12.00461429,0,0,3470,0,0,35185,60326,0,0,9676,5782,9433,0,15713,0,0,0,0
1489,447.0482788,3.4853,0,0,3467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,153.0105896,4.68335,0,0,3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,353.2134628,10.9886,0,0,3466,0,0,0,0,0,0,0,0,0,0,0,4333,0,0,0
1492,322.2355042,8.22917,0,0,3445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,179.1540985,4.674975,0,0,3440,0,0,0,2980,2145,0,0,0,0,0,0,3707,0,0,0
1494,211.1675415,4.035605,0,0,3440,0,0,0,10037,0,0,0,0,0,0,0,0,0,0,0
1495,339.2366994,6.570276667,0,0,3401,0,0,0,2451,0,0,0,0,0,0,0,0,0,181908,0
1496,335.2460632,9.44006,0,0,3397,0,0,0,2207,0,0,0,0,0,0,0,0,0,0,0
1497,278.099762,4.93475,0,0,5551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,261.1953125,10.73576667,0,0,3371,0,0,2320,0,0,0,0,0,0,0,0,0,0,0,0
1499,235.0533142,4.27667,0,0,3345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,302.9060669,0.792733,0,0,3345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,395.2685547,6.664525,0,0,3332,0,0,0,3269,0,0,0,0,0,0,0,0,0,0,0
1502,381.1940765,10.17915,0,0,3311,0,0,2519,0,0,0,0,0,0,0,0,0,0,0,0
1503,351.2084656,11.091,0,0,3308,0,0,0,0,0,0,0,0,0,0,0,0,2102,0,0
1504,495.3467712,9.45057,0,0,3306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,422.2186737,10.9419,0,0,3285,0,0,0,21700,0,0,0,0,0,0,0,0,0,0,0
1506,351.2166443,12.05106667,0,0,3279,0,0,4233,0,0,0,0,0,0,0,0,0,0,0,0
1507,177.0467682,4.813715,0,0,3274,0,0,5539,3159,0,0,0,0,0,0,0,6075,0,0,0
1508,293.192627,10.49366667,0,0,3267,0,0,3463,5058,0,0,0,0,0,0,0,0,0,0,0
1509,493.3862915,9.72055,0,0,3266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,187.0328674,1.0023,0,0,3265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,277.1106567,4.92428,0,0,3265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,377.1863403,11.8066,0,0,3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,207.1761322,6.3109,0,0,3228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,579.3473511,11.749,0,0,3191,0,0,0,0,0,0,0,0,0,0,0,0,0,2793,0
1515,305.1551208,10.5037,0,0,3170,0,0,0,0,0,0,0,0,0,0,0,3294,0,0,0
1516,243.1220093,9.172725,0,0,3153,0,0,2626,0,0,0,0,0,0,0,0,0,0,0,0
1517,262.1697693,4.70719,0,0,3144,0,0,0,3640,0,0,0,0,0,0,0,7653,0,0,0
1518,377.2711487,8.14537,0,0,3127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,245.1510773,4.885353333,0,0,3117,0,0,0,3083,0,0,0,0,0,0,0,3316,0,0,0
1520,214.1123978,4.356089,0,0,3111,0,0,0,2671,4405,2133,0,2718,0,3641,0,3029,4438,2192,8768
1521,349.2642517,9.38772,0,0,3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,207.1729889,6.65405,0,0,3101,0,0,0,3097,0,0,0,0,0,0,0,0,0,0,0
1523,667.4069824,10.72715,0,0,3091,0,0,0,17637,0,0,0,0,0,0,0,0,0,0,0
1524,377.2456665,8.12442,0,0,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,240.112854,1.0023,0,0,3089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,245.149707,5.04729,0,0,3086,0,0,0,3024,0,0,0,3787,0,0,0,3993,0,2000,0
1527,353.1949921,10.99375,0,0,3085,0,0,0,0,0,0,0,0,0,0,0,7782,0,0,3371
1528,617.0725708,5.03713,0,0,3080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,209.153656,9.151545,0,0,3060,0,0,2279,2579,0,0,0,0,0,0,0,3609,0,0,0
1530,258.098175,3.47483,0,0,3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,181.0767517,8.333568,0,0,3041,0,0,0,0,0,0,0,0,0,0,0,0,3093,2192,3466
1532,216.0912323,2.78557,0,0,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,167.1454926,4.456337143,0,0,2993,0,0,0,5056,5681,2594,0,2843,0,2490,0,0,0,2039,0
1534,307.2059326,8.03317,0,0,2993,0,0,0,3352,0,0,0,0,0,0,0,2151,0,21580,0
1535,183.1845245,4.98908,0,0,2992,0,0,2227,7402,5409,2046,2909,5859,3591,3459,0,8580,5993,3586,11545
1536,321.2020264,8.29202,0,0,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,337.2110291,9.99286,0,0,2987,0,0,0,7254,0,0,0,0,0,0,0,0,0,0,0
1538,301.0438538,0.86106675,0,0,2986,2112,0,3609,0,0,0,0,0,0,0,0,0,0,0,0
1539,195.1726532,5.183256,0,0,2985,0,0,0,5366,0,0,0,0,0,0,0,3636,2265,0,4160
1540,195.1351776,7.918385714,0,0,2977,0,0,2842,5366,2904,0,0,0,0,0,0,7452,4476,0,5160
