row ID,row m/z,row retention time,116APW.raw filtered Peak height,116MTBE.raw filtered Peak height,116TA.raw filtered Peak height,Auvaursi_pipe-APW.raw filtered Peak height,Auvaursi_pipe-MTBE.raw filtered Peak height,Auvaursi_pipe-TA.raw filtered Peak height,Csericea_pipe-APW.raw filtered Peak height,Csericea_pipe-MTBE.raw filtered Peak height,Csericea_pipe-TA.raw filtered Peak height,Nattenuata_pipe-APW.raw filtered Peak height,Nattenuata_pipe-MTBE.raw filtered Peak height,Nattenuata_pipe-TA.raw filtered Peak height,Nquadrivalvis_pipe-APW.raw filtered Peak height,Nquadrivalvis_pipe-MTBE.raw filtered Peak height,Nquadrivalvis_pipe-TA.raw filtered Peak height,Nrustica_pipe-APW.raw filtered Peak height,Nrustica_pipe-MTBE.raw filtered Peak height,Nrustica_pipe-TA.raw filtered Peak height,Ntabacum_pipe-APW.raw filtered Peak height,Ntabacum_pipe-MTBE.raw filtered Peak height,Ntabacum_pipe-TA.raw filtered Peak height,Rglabra_pipe-APW.raw filtered Peak height,Rglabra_pipe-MTBE.raw filtered Peak height,Rglabra_pipe-TA.raw filtered Peak height,Tbrevifolia_pipe-APW.raw filtered Peak height,Tbrevifolia_pipe-MTBE.raw filtered Peak height,Tbrevifolia_pipe-TA.raw filtered Peak height,Blank_pipe-APW.raw filtered Peak height,Blank_pipe-MTBE.raw filtered Peak height,Blank_pipe-TA.raw filtered Peak height
134,269.1578064,8.84245,33699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,161.0746155,2.305355,33410,0,25395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,199.085144,5.6928,32847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,741.4022217,5.6928,32787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,611.3181763,10.94985,32700,20160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,587.3285522,5.08743,32477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,153.1398468,3.634092143,32407,0,18390,16976,0,17229,0,0,0,10331,0,10900,0,0,0,0,0,20288,0,0,0,0,16094,26743,16011,0,13424,0,0,0
141,339.2314911,11.84105,32064,17392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,736.4186401,5.68233,31906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,261.1230469,2.9760125,31612,0,10717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,401.2161865,8.675485,31572,51114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,780.4733276,5.8604,31203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,780.4489746,5.8604,30921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,415.2342987,9.16579,30537,0,10409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,785.4078979,5.8604,30183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,653.3532104,5.30742,30081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,241.0979919,3.95349,29888,0,11896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,175.1229992,4.03168625,29861,0,10470,14693,0,10979,0,0,0,12504,0,0,0,0,0,0,0,13326,0,0,0,0,18022,0,0,0,0,0,0,0
152,187.1246185,4.091510769,29850,0,10931,17114,0,12609,0,0,0,19162,0,14939,0,0,0,22233,0,20054,0,0,0,51661,14761,12140,18229,0,11706,0,0,0
153,226.0888977,10.32375,29791,17355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,239.1566467,6.79842,29759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,567.3071899,11.3451,29728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,631.3600464,5.29693,29701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,652.4163208,5.58354,29311,0,12842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,313.1610718,9.416835,29297,10690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,692.3912354,5.49615,28973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,647.397522,10.0823,28747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,179.1545125,4.823868,28558,0,0,27427,0,18835,16363,0,0,18327,0,15891,0,13832,0,12820,0,27133,0,0,0,0,0,22137,15227,0,11165,0,0,0
162,525.2803345,4.93268,28480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,399.1684723,6.840895,28393,62112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,169.1711751,3.619851333,28075,0,15366,0,0,0,0,0,0,11737,0,15283,15897,12481,13315,30359,0,32024,0,0,0,37424,0,13816,12666,0,10336,0,0,0
165,227.1271362,11.3451,28017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,631.3490601,5.29693,27944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,564.3582764,5.16682,27893,0,16745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,613.348938,5.38075,27885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,569.3051147,5.17123,27844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,195.1506195,7.72617,27712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,153.1398468,3.439647857,27571,0,18845,16229,0,17048,0,0,0,15265,0,16561,0,0,0,10443,0,23417,0,0,0,91435,15100,29311,0,0,0,0,0,0
172,823.3886108,10.0928,27516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,180.1761475,8.644506667,27444,42223,49699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,277.1027018,4.922273333,26926,0,0,124460,0,11410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,201.1414032,4.787003333,26723,0,0,11649,0,0,0,0,0,15329,0,10927,0,10198,0,19282,0,16189,0,0,0,33037,14149,0,0,0,0,0,0,0
176,198.0512212,8.175013333,26670,18760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,316.2973633,10.6875,26599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,824.4912109,6.03612,26396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,255.0673065,6.8089,26339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,221.0762177,7.88406,26242,0,0,0,0,0,0,0,0,0,0,15145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10171,0,0
181,525.300354,4.93863,26208,0,14834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,567.3279419,11.3451,25947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,157.0767975,2.69573,25910,0,0,0,0,0,0,0,0,0,0,0,0,22592,0,0,0,17351,0,0,0,0,0,0,0,0,0,0,0,0
184,289.2268372,8.47815,25822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,177.1053772,3.84882,25764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10577,0,0,0,0,0,0,0,0
186,153.1409274,3.293063636,25675,0,16495,11246,0,13362,0,0,0,0,0,10856,0,0,0,0,0,16839,0,0,0,44753,16147,16444,10514,0,0,0,0,0
187,227.1271362,9.27543,25524,19690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,565.2712402,4.85935,25515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,212.0703735,9.39589,25469,17540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,652.4051514,5.57758,25450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,569.3259277,5.16077,25374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,212.0703735,9.212575,25274,19944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,304.188446,4.85935,25071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,648.397522,5.29693,24991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,248.1365967,5.35978,24865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,543.3001709,4.85935,24849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,173.1073383,3.80490381,24767,0,14620,35643,0,24849,14637,0,0,23048,0,19866,15226,14516,14603,38513,0,35412,13347,0,11552,115811,21079,29220,32640,0,23560,0,0,0
198,222.1457825,4.005625,24694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,215.1571711,5.605256364,24585,0,0,15549,0,0,0,0,0,18644,0,11263,0,16694,0,20882,0,16947,0,0,0,44377,28592,0,11966,0,0,0,0,0
200,608.3753052,5.38075,24581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,367.2260742,11.86725,24573,14404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,170.0947876,5.55663,24121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,604.3445435,5.08743,23958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,187.1246185,4.238191667,23946,0,11231,29642,0,19785,11614,0,0,20458,0,18393,10371,14137,0,31034,0,29406,11001,0,10188,99474,25681,23879,25793,0,16117,0,0,0
205,233.1930695,10.17705,23945,36008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,653.3197632,5.29693,23902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,604.3659668,5.08743,23849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,208.1348724,3.49425,23766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,571.3066406,10.9494,23753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,164.140742,4.654316667,23732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24270,20270,0,0,0,0,0,0,0
211,193.0543243,5.234772,23609,0,28775,0,0,0,56584,32864,31625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,608.3969116,5.38156,23481,0,16210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,299.124054,8.8215,23457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,234.1472626,4.08658,23429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,401.2205658,10.94985,23378,10568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,301.0445557,0.87431775,23331,12027,0,0,0,39022,0,0,51932,0,0,44180,0,0,38383,0,0,34985,0,0,43884,0,0,52758,0,0,38594,21603,0,53862
217,692.4256592,5.49615,23237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,824.4786987,6.03612,23132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,696.4402466,5.76613,23070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,426.3327332,11.0413,22933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,471.346344,10.0928,22661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,234.2170003,9.27036,22441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,553.2965088,10.9494,22421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,571.3170776,10.9494,22347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,657.3649292,5.57758,22292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,139.123565,3.256723043,22072,0,23204,25945,0,26822,12624,0,10933,14334,0,16760,11361,0,12475,15313,0,30961,10833,0,11485,106751,14355,37871,22277,0,18379,0,0,0
227,209.1626434,8.91577,22057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,397.2086334,9.275425,21887,23792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,267.1705933,5.80803,21835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,269.0862122,6.46558,21804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,165.1379101,3.949526154,21791,0,0,17927,0,14216,14761,0,0,12099,0,10892,0,0,0,0,0,19083,0,0,0,73939,25167,19214,13730,0,10954,0,0,0
232,587.3391724,5.08743,21550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,553.3067627,10.9494,21548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,161.1068505,3.036412222,21547,0,0,13348,0,11893,0,0,0,0,0,0,0,16022,0,0,0,20276,0,0,0,40390,11925,0,10592,0,0,0,0,0
235,453.3542175,10.0823,21534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,648.3641968,5.29693,21481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,215.1223653,4.21985,21393,0,11998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,276.1999817,7.66332,187145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,181.0952759,2.66908,21083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,675.3825684,5.49615,21017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,203.1646729,4.37988,20968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,620.3633423,11.34565,20820,20997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,625.2982788,11.34565,20670,13617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,587.3179932,5.08743,20615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,167.1529236,4.44894,20611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21248,0,0,0,0,0,0,0,0
246,132.0805206,1.005438833,20606,0,0,0,0,0,0,0,0,0,46879,0,0,124291,0,0,174317,0,55521,78281,0,0,0,0,0,0,0,0,0,0
247,215.1463852,5.43774875,20582,0,0,15582,0,12064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11907,0,0,0,0,0,0
248,193.1707916,5.376085,20474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10316,0,0,0,0,0,0,0,0,0,0,0,0
249,543.3103638,4.85935,20368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,232.1122487,10.2054,20242,0,0,0,0,0,0,0,0,0,0,0,0,33930,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0
251,207.1159363,2.873875,20226,0,13055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,169.1695953,4.053848,20224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19353,0,19995,0,0,0,0,0,13035,0,0,0,0,0,0
253,564.3686523,5.16682,20202,0,22025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,211.1242676,5.44951,20174,0,0,0,0,0,0,0,0,0,0,0,0,13686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,330.2827454,10.1557,20116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,179.0860138,2.305355,19983,0,401379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,371.1344757,5.46012,19970,0,12497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,147.0931244,2.76161,19906,0,12070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10236,0,0,0,10283,0,0,0,0,0,0,0,0
259,367.188446,11.29325,19860,32319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,226.0888977,10.18755,19828,12792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,161.1078644,3.68042,19733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,161.1078644,3.37902,19718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,521.2363281,4.60795,19718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,585.3414307,11.3451,19651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,170.0606384,4.35893,19629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,218.0835419,3.03736,19591,0,0,0,0,0,0,0,12196,0,0,0,0,0,0,0,0,0,0,0,0,13941,0,0,0,0,0,0,0,0
267,226.1808167,8.644506667,19545,34626,38926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,197.1313477,5.01648,19391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,597.2828369,10.5518,19342,12750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,477.2308044,4.3275,19333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,435.2840576,10.8656,19185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,415.2476501,9.27019,19182,93262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,227.1541,5.860567,19103,0,0,15165,11220,0,0,0,0,12470,0,0,0,13520,0,12378,0,14560,0,0,0,40290,35765,0,10559,0,0,0,0,0
274,829.4370728,6.03612,19057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,823.4386597,10.0939,19039,0,19679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,161.1078644,4.2437,19038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,785.432312,5.8604,19018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,597.293457,10.56225,18905,12829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,736.4541626,5.68233,18877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,276.2580261,11.6155,18784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,829.449646,6.03612,18752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,344.3194885,11.5841,18533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,273.1975708,6.75652,18361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,180.1038971,2.30483,18343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,284.333252,11.6679,18314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,288.0847168,5.44358,18283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,611.2858276,10.94985,18169,14191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,314.2821655,11.1984,18064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,189.1363373,4.7965,18035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,221.0762177,8.04852,17938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,503.2759399,4.93268,17908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,435.2840576,10.9494,17905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,191.1105347,1.04193,17902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,657.3761597,5.57758,17884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,483.2380981,10.4699,17781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,193.0949707,1.95103,17744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,191.1105347,1.79392,17708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,443.2571259,10.47035,17658,16849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,139.123725,3.180591111,17632,0,15546,14803,0,15984,0,0,0,10209,0,12599,0,0,0,0,0,0,0,0,0,0,0,0,15624,0,13892,0,0,0
300,147.0931244,3.2486,17612,0,10248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,275.2142639,7.49808,17596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,295.2261963,11.752,17538,75002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,167.1628189,4.17897,17516,0,67201,10772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13088,0,0,0,0,0,0,0
304,150.1251729,3.49139,17507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18953,0,0,0,0,0,0,0,0
305,165.1362991,3.2516225,17403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16718,0,0,0,27033,0,0,0,0,0,0,0,0
306,149.1064301,5.37027,17333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,169.0767234,6.094247143,17275,0,0,0,0,0,0,0,0,0,0,0,0,29716,0,0,14306,0,0,15437,0,10172,10647,0,0,0,0,0,0,0
308,303.1729279,11.85155,17188,417366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
